22724106	109	http://natlib.govt.nz/records/22724106	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE310575&dps_func=thumbnail	Dug-in German tank, Gothic Line, Italy - Photograph taken by Jock C Montgomery
22767419	109	http://natlib.govt.nz/records/22767419	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1237803&dps_func=thumbnail	Result of demolition to power house at Isola del Liri, Italy, destroyed by retreating Germans in World War II - Photograph taken by George Kaye
22830013	109	http://natlib.govt.nz/records/22830013	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE2254240&dps_func=thumbnail	Diary
22910032	109	http://natlib.govt.nz/records/22910032	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE3480793&dps_func=thumbnail	Sausages
23263309	109	http://natlib.govt.nz/records/23263309	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE10679173&dps_func=thumbnail	"""Kitten held at checkpoint at foot of Rimutaka's"" (original caption)"
22338841	108	http://natlib.govt.nz/records/22338841	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1237068&dps_func=thumbnail	R W Jemison and F J Martin look across Fibrino River towards demolished bridge in Sora, Italy, World War II - Photograph taken by George Kaye
196925	106	http://teaohou.natlib.govt.nz/journals/teaohou/issue/Mao44TeA/c21.html	http://teaohou.natlib.govt.nz/journals/teaohou/images/Mao44TeA/Mao44TeA051(t150).jpg	N.Z. MAORI COUNCIL SOME IMPORTANT ISSUES; Town and Country Planning; Protection of Urupa and Historic Sites; Maori News Broadcasts; Maori Committee Re-elections - (Te Ao Hou - No. 44 September 1963)
22552783	106	http://natlib.govt.nz/records/22552783	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE307522&dps_func=thumbnail	Holes in the turret of a German gun emplacement, Italy, during World War 2 - Photograph taken by George F Kaye
22864166	106	http://natlib.govt.nz/records/22864166	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE109858&dps_func=thumbnail	Military camp, Waiheke Island
22723636	103	http://natlib.govt.nz/records/22723636	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1237199&dps_func=thumbnail	Looking towards Sora from Vicalvi, Italy - Photograph taken by George Kaye
